department_id,department_name_ko,course_name_standardized,subject_group,assigned_weight,evidence_count,source_count,example_original,example_note
D15,생명과학과,전자기와 양자,과학,1.0,2,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 정보 -진로선택: 기하, 미적분Ⅱ, 인공지능 수학, 영미 문학 읽기, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 인공지능 기초, 데이터 과학",영남대 / 화학·생명과학·환경 / 의생명공학과 / match=high
D15,생명과학과,지구과학,과학,1.0,2,1,"생명과학, 화학, 물리학, 지구과학","강원대
(춘천) / 농업생명과학대학 / 생명․환경융합학부 / match=high"
D15,생명과학과,화학,과학,1.0,71,2,가톨릭대,대표모집단위=생명과학 / match=high
D15,생명과학과,화학 반응의 세계,과학,1.0,16,1,"미적분Ⅱ, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 물질과 에너지",경북대 / 농업생명과학대학 / 전 모집단위 (식품자원경제학과 제외) / match=high
D15,생명과학과,국어,국어,1.0,3,1,"국어, 수학, 사회","강원대
(춘천) / 농업생명과학대학 / 식품자원경제학과 / match=high"
D15,생명과학과,문학,국어,1.0,2,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 정보 -진로선택: 기하, 미적분Ⅱ, 인공지능 수학, 영미 문학 읽기, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 인공지능 기초, 데이터 과학",영남대 / 화학·생명과학·환경 / 의생명공학과 / match=high
D15,생명과학과,인공지능,기타,1.0,2,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 정보 -진로선택: 기하, 미적분Ⅱ, 인공지능 수학, 영미 문학 읽기, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 인공지능 기초, 데이터 과학",영남대 / 화학·생명과학·환경 / 의생명공학과 / match=high
D15,생명과학과,정보,기타,1.0,2,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학, 정보 -진로선택: 기하, 미적분Ⅱ, 인공지능 수학, 영미 문학 읽기, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 인공지능 기초, 데이터 과학",영남대 / 화학·생명과학·환경 / 의생명공학과 / match=high
D15,생명과학과,경제,사회,0.5,1,1,"미적분Ⅱ, 경제수학",경북대 / 농업생명과학대학 / 식품자원경제학과 / match=high
D15,생명과학과,사회,사회,1.0,6,1,"확률과 통계, 사회와 문화","강원대
(춘천) / 농업생명과학대학 / 식품자원경제학과 / match=high"
D15,생명과학과,역사,사회,1.0,2,1,"영어, 사회(역사/도덕 포함), 확률과 통계",충남대 / 농업생명과학대학 / 농업경제학과 진로희망자 / match=high
D15,생명과학과,기하,수학,1.0,14,2,서울대,대표모집단위=생명과학 / match=high
D15,생명과학과,대수,수학,1.0,23,2,경희대,대표모집단위=생명과학 / match=high
D15,생명과학과,미적분,수학,1.0,45,1,"영어Ⅰ, 영어Ⅱ, 영어독해와 작문, 미적분Ⅰ, 물리학","강원대
(춘천) / 농업생명과학대학 / 스마트팜융합바이오시스템공학과 / match=high"
D15,생명과학과,미적분Ⅰ,수학,1.0,26,2,경북대,대표모집단위=생명과학 / match=high
D15,생명과학과,미적분Ⅱ,수학,1.0,35,2,경희대,대표모집단위=생명과학 / match=high
D15,생명과학과,수학,수학,1.0,23,1,"화학, 생명과학, 수학",가톨릭대 / 생명공학과 / match=medium
D15,생명과학과,확률과 통계,수학,1.0,24,2,경희대,대표모집단위=생명과학 / match=high
D15,생명과학과,영어,영어,1.0,36,2,동아대,대표모집단위=생명과학 / match=high
D16,미디어커뮤니케이션학과,과학,과학,1.0,6,1,"수학, 과학",국립한밭대 / 정보기술대학 / 지능미디어공학과 / match=medium
D16,미디어커뮤니케이션학과,생명과학,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,생물의 유전,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,세포와 물질대사,과학,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,국어,국어,1.0,8,1,"국어, 영어, 사회","강원대
(춘천) / 사회과학대학 / 미디어커뮤니케이션학과 / match=high"
D16,미디어커뮤니케이션학과,독서와 작문,국어,1.0,3,1,"화법과 언어, 독서와 작문, 영어 독해와 작문, 영어 발표와 토론, 사회와 문화, 사회문제 탐구","강원대
(춘천) / 사회과학대학 / 미디어커뮤니케이션학과 / match=high"
D16,미디어커뮤니케이션학과,문학,국어,1.0,4,1,"화법과 언어, 독서와 작문, 문학, 대수, 미적분Ⅰ, 확률과 통계, 사회와 문화, 현대사회와 윤리, 한문, 제2외국어 과목",광운대 / 인문사회과학대학 / 미디어커뮤니케이션학부 / match=high
D16,미디어커뮤니케이션학과,화법과 언어,국어,1.0,3,1,"화법과 언어, 독서와 작문, 영어 독해와 작문, 영어 발표와 토론, 사회와 문화, 사회문제 탐구","강원대
(춘천) / 사회과학대학 / 미디어커뮤니케이션학과 / match=high"
D16,미디어커뮤니케이션학과,인공지능,기타,1.0,2,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,정보,기타,1.0,2,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,체육,기타,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,경제,사회,1.0,1,1,"-일반선택: 화법과 언어, 독서와 작문, 문학, 대수, 확률과 통계, 미적분Ⅰ, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 세계시민과 지리, 세계사, 사회와 문화, 현대사회와 윤리, 생명과학, 체육1, 체육2, 기술가정, 정보, 한문, 진로와 직업, 생태환경 -진로선택: 주제탐구 독서, 문학과 영상, 직무 의사소통, 경제 수학, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 직무 영어, 한국지리 탐구, 도시의 미래 탐구, 동아시아 역사 기행, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 국제 관계의 이해, 세포와 물질대사, 생물의 유전, 운동과 건강, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 철학, 논리와 사고, 인간과 심리, 교육의 이해, 보건",영남대 / 사회과학 / 미디어커뮤니케이션학과 / match=high
D16,미디어커뮤니케이션학과,사회,사회,1.0,11,1,"화법과 언어, 독서와 작문, 영어 독해와 작문, 영어 발표와 토론, 사회와 문화, 사회문제 탐구","강원대
(춘천) / 사회과학대학 / 미디어커뮤니케이션학과 / match=high"
D16,미디어커뮤니케이션학과,역사,사회,1.0,3,1,"역사, 윤리, 지리",동국대 / 사회과학 / 미디어커뮤니케이션학전공 / match=high
D16,미디어커뮤니케이션학과,윤리,사회,1.0,4,1,"화법과 언어, 독서와 작문, 문학, 대수, 미적분Ⅰ, 확률과 통계, 사회와 문화, 현대사회와 윤리, 한문, 제2외국어 과목",광운대 / 인문사회과학대학 / 미디어커뮤니케이션학부 / match=high
D16,미디어커뮤니케이션학과,일반사회,사회,1.0,1,1,일반사회,동국대 / 사회과학 / 미디어커뮤니케이션학전공 / match=high
D16,미디어커뮤니케이션학과,지리,사회,1.0,2,1,"역사, 윤리, 지리",동국대 / 사회과학 / 미디어커뮤니케이션학전공 / match=high
D16,미디어커뮤니케이션학과,대수,수학,1.0,3,1,"화법과 언어, 독서와 작문, 문학, 대수, 미적분Ⅰ, 확률과 통계, 사회와 문화, 현대사회와 윤리, 한문, 제2외국어 과목",광운대 / 인문사회과학대학 / 미디어커뮤니케이션학부 / match=high
D16,미디어커뮤니케이션학과,미적분,수학,1.0,3,1,"화법과 언어, 독서와 작문, 문학, 대수, 미적분Ⅰ, 확률과 통계, 사회와 문화, 현대사회와 윤리, 한문, 제2외국어 과목",광운대 / 인문사회과학대학 / 미디어커뮤니케이션학부 / match=high
D16,미디어커뮤니케이션학과,미적분Ⅰ,수학,1.0,3,1,"화법과 언어, 독서와 작문, 문학, 대수, 미적분Ⅰ, 확률과 통계, 사회와 문화, 현대사회와 윤리, 한문, 제2외국어 과목",광운대 / 인문사회과학대학 / 미디어커뮤니케이션학부 / match=high
D16,미디어커뮤니케이션학과,미적분Ⅱ,수학,1.0,1,1,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 과학",아주대 / 소프트웨어융합대학 / 디지털미디어학과 / match=medium
D16,미디어커뮤니케이션학과,수학,수학,1.0,5,1,수학,가톨릭대 / 미디어기술콘텐츠학과 / match=medium
D16,미디어커뮤니케이션학과,확률과 통계,수학,1.0,4,1,"화법과 언어, 독서와 작문, 문학, 대수, 미적분Ⅰ, 확률과 통계, 사회와 문화, 현대사회와 윤리, 한문, 제2외국어 과목",광운대 / 인문사회과학대학 / 미디어커뮤니케이션학부 / match=high
D16,미디어커뮤니케이션학과,영어,영어,1.0,8,1,"화법과 언어, 독서와 작문, 영어 독해와 작문, 영어 발표와 토론, 사회와 문화, 사회문제 탐구","강원대
(춘천) / 사회과학대학 / 미디어커뮤니케이션학과 / match=high"
D17,화학공학과,과학,과학,1.0,12,1,"화학, 생명과학, 수학",가톨릭대 / 바이오메디컬화학공학과 / match=high
D17,화학공학과,물리학,과학,1.0,10,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,물질과 에너지,과학,1.0,6,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,생명과학,과학,1.0,4,1,"화학, 생명과학, 수학",가톨릭대 / 바이오메디컬화학공학과 / match=high
D17,화학공학과,생물의 유전,과학,1.0,2,1,"기하, 미적분Ⅱ, 도시의 미래탐구, 역학과 에너지, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",광운대 / 공과대학 / 화학공학과 / match=high
D17,화학공학과,세포와 물질대사,과학,1.0,3,1,"기하, 미적분Ⅱ, 도시의 미래탐구, 역학과 에너지, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전",광운대 / 공과대학 / 화학공학과 / match=high
D17,화학공학과,역학과 에너지,과학,1.0,4,1,"기하, 전자기와 양자, 역학과 에너지",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,전자기와 양자,과학,1.0,3,1,"기하, 전자기와 양자, 역학과 에너지",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,화학,과학,1.0,14,1,"화학, 생명과학, 수학",가톨릭대 / 바이오메디컬화학공학과 / match=high
D17,화학공학과,화학 반응의 세계,과학,1.0,6,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,국어,국어,1.0,3,1,"국어, 영어, 수학, 과학",동아대 / 공과대학 / 화학공학과 / match=high
D17,화학공학과,인공지능,기타,1.0,1,1,"-일반선택: 대수, 미적분Ⅰ, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 물리학, 화학, 생명과학 -진로선택: 기하, 미적분Ⅱ, 인공지능 수학, 영어 발표와 토론, 심화 영어, 심화 영어 독해와 작문, 역학과 에너지, 전자기와 양자, 물질과 에너지, 화학 반응의 세계, 세포와 물질대사, 생물의 유전, 생활과학 탐구",영남대 / 화공·고분자·에너지 / 화학공학부 / match=high
D17,화학공학과,정보,기타,1.0,1,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 생명과학, 정보",광운대 / 공과대학 / 화학공학과 / match=high
D17,화학공학과,기하,수학,1.0,7,1,"기하, 전자기와 양자, 역학과 에너지",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,대수,수학,1.0,7,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,미적분,수학,1.0,12,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,미적분Ⅰ,수학,1.0,6,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,미적분Ⅱ,수학,1.0,8,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,수학,수학,1.0,9,1,"화학, 생명과학, 수학",가톨릭대 / 바이오메디컬화학공학과 / match=high
D17,화학공학과,확률과 통계,수학,1.0,6,1,"대수, 미적분Ⅰ, 확률과 통계, 물리학, 화학, 미적분Ⅱ, 물질과 에너지, 화학 반응의 세계",경희대 / 재료/화공·고분자·에너지 / 화학공학과 / match=high
D17,화학공학과,영어,영어,1.0,4,1,"국어, 영어, 수학, 과학",동아대 / 공과대학 / 화학공학과 / match=high
D18,디자인학과,과학,과학,1.0,9,1,"한국지리 탐구, 도시의 미래 탐구, 생명과학, 지구과학","강원대
(춘천) / 산림환경과학대학 / 생태조경디자인학과 / match=high"
D18,디자인학과,생명과학,과학,1.0,1,1,"한국지리 탐구, 도시의 미래 탐구, 생명과학, 지구과학","강원대
(춘천) / 산림환경과학대학 / 생태조경디자인학과 / match=high"
D18,디자인학과,지구과학,과학,1.0,1,1,"한국지리 탐구, 도시의 미래 탐구, 생명과학, 지구과학","강원대
(춘천) / 산림환경과학대학 / 생태조경디자인학과 / match=high"
D18,디자인학과,국어,국어,1.0,16,2,강원대(삼척),대표모집단위=시각디자인 / match=high
D18,디자인학과,독서와 작문,국어,1.0,1,1,"화법과 언어, 독서와 작문, 문학, 영어 발표와 토론, 미술, 미술 창작, 미술 감상과 비평","강원대
(삼척·도계) / 디자인스포츠대학 / 멀티디자인학과 / match=high"
D18,디자인학과,문학,국어,1.0,1,1,"화법과 언어, 독서와 작문, 문학, 영어 발표와 토론, 미술, 미술 창작, 미술 감상과 비평","강원대
(삼척·도계) / 디자인스포츠대학 / 멀티디자인학과 / match=high"
D18,디자인학과,화법과 언어,국어,1.0,1,1,"화법과 언어, 독서와 작문, 문학, 영어 발표와 토론, 미술, 미술 창작, 미술 감상과 비평","강원대
(삼척·도계) / 디자인스포츠대학 / 멀티디자인학과 / match=high"
D18,디자인학과,미술,기타,1.0,3,1,"화법과 언어, 독서와 작문, 문학, 영어 발표와 토론, 미술, 미술 창작, 미술 감상과 비평","강원대
(삼척·도계) / 디자인스포츠대학 / 멀티디자인학과 / match=high"
D18,디자인학과,체육,기타,1.0,2,1,"체육1, 체육2, 운동과 건강","강원대
(삼척·도계) / 디자인스포츠대학 / 휴먼스포츠학과 / match=medium"
D18,디자인학과,사회,사회,1.0,6,1,"국어, 영어, 사회, 과학","강원대
(춘천) / 산림환경과학대학 / 생태조경디자인학과 / match=high"
D18,디자인학과,역사,사회,1.0,1,1,"국어, 영어, 수학, 사회(역사/도덕 포함), 과학 교과",한라대 / 웰니스지역공학대학 / 뷰티디자인학과 / match=high
D18,디자인학과,일반사회,사회,0.5,1,1,조선대,대표모집단위=시각디자인 / match=high
D18,디자인학과,지리,사회,1.0,1,1,"한국지리 탐구, 도시의 미래 탐구, 생명과학, 지구과학","강원대
(춘천) / 산림환경과학대학 / 생태조경디자인학과 / match=high"
D18,디자인학과,수학,수학,1.0,8,1,수학,가톨릭대 / 공간디자인·소비자학과 / match=medium
D18,디자인학과,영어,영어,1.0,16,2,강원대(삼척),대표모집단위=시각디자인 / match=high
D19,식품영양학과,과학,과학,1.0,16,1,"화학, 생명과학, 수학",가톨릭대 / 식품영양학과 / match=high
D19,식품영양학과,물질과 에너지,과학,1.0,3,1,"세포와 물질대사, 생물의 유전, 물질과 에너지, 화학 반응의 세계",경북대 / 생활과학대학 / 식품영양학과 / match=high
D19,식품영양학과,생명과학,과학,1.0,8,1,"화학, 생명과학, 수학",가톨릭대 / 식품영양학과 / match=high
D19,식품영양학과,생물의 유전,과학,1.0,3,1,"세포와 물질대사, 생물의 유전, 물질과 에너지, 화학 반응의 세계",경북대 / 생활과학대학 / 식품영양학과 / match=high
D19,식품영양학과,세포와 물질대사,과학,1.0,4,1,"세포와 물질대사, 생물의 유전, 물질과 에너지, 화학 반응의 세계",경북대 / 생활과학대학 / 식품영양학과 / match=high
D19,식품영양학과,화학,과학,1.0,11,1,"화학, 생명과학, 수학",가톨릭대 / 식품영양학과 / match=high
D19,식품영양학과,화학 반응의 세계,과학,1.0,3,1,"세포와 물질대사, 생물의 유전, 물질과 에너지, 화학 반응의 세계",경북대 / 생활과학대학 / 식품영양학과 / match=high
D19,식품영양학과,국어,국어,1.0,1,1,제2외국어/한문,서울대 / 생활과학대학 / 식품영양학과 / match=high
D19,식품영양학과,독서와 작문,국어,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,화법과 언어,국어,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,미술,기타,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,인공지능,기타,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,정보,기타,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,사회,사회,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,윤리,사회,1.0,1,1,"-일반 선택: 화법과 언어, 독서와 작문, 확률과 통계, 영어Ⅰ, 영어Ⅱ, 영어 독해와 작문, 화학, 생명과학, 사회와 문화, 현대사회와 윤리, 미술, 기술가정, 정보, 생태와 환경 -진로 선택: 주제 탐구 독서, 인공지능 수학, 영어 발표와 토론, 세포와 물질대사, 생물의 유전, 미술 창작, 미술 감상과 비평, 생활과학 탐구, 인공지능 기초, 데이터 과학, 인간과 심리",영남대 / 생활과학 / 식품영양학과 / match=high
D19,식품영양학과,기하,수학,1.0,2,1,"기하, 미적분Ⅱ, 과학",서울대 / 생활과학대학 / 식품영양학과 / match=high
D19,식품영양학과,대수,수학,1.0,2,1,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전",경희대 / 생명과학·환경/생활과학/농림 / 식품영양학과 / match=high
D19,식품영양학과,미적분,수학,1.0,5,1,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전",경희대 / 생명과학·환경/생활과학/농림 / 식품영양학과 / match=high
D19,식품영양학과,미적분Ⅰ,수학,1.0,2,1,"대수, 미적분Ⅰ, 확률과 통계, 화학, 생명과학, 세포와 물질대사, 생물과 유전",경희대 / 생명과학·환경/생활과학/농림 / 식품영양학과 / match=high
